offer_id	old_value	new_value
MS-T61005022L-WHITE-46	mands-T61005022L	mands-MS-T61005022L
MS-T61005780S-WHITE-52	mands-T61005780S_MS-T61005780S-WHITE-52	mands-MS-T61005780S
MS-T61004933P-WHITE-48	mands-T61004933P	mands-MS-T61004933P
MS-T61005780S-WHITE-42	mands-T61005780S	mands-MS-T61005780S
MS-T61004930P-WHITE-56	mands-T61004930P	mands-MS-T61004930P
MS-T61005022L-ROSEQUARTZ-54	mands-T61005022L	mands-MS-T61005022L
MS-T61004936P-WHITE-50	mands-T61004936P	mands-MS-T61004936P
MS-T32006762H-FUDGE-50	mands-T32006762H	mands-MS-T32006762H
MS-T61004930P-WHITE-52	mands-T61004930P	mands-MS-T61004930P
MS-T61007804B-OATMEAL-44	mands-T61007804B	mands-MS-T61007804B
MS-T32006762H-FUDGE-52	mands-T32006762H	mands-MS-T32006762H
MS-T61004933P-WHITE-40	mands-T61004933P	mands-MS-T61004933P
MS-T61004287-WHITE-54	mands-T61004287	mands-MS-T61004287
MS-T61005022L-ROSEQUARTZ-56	mands-T61005022L	mands-MS-T61005022L
MS-T61007804B-OATMEAL-36	mands-T61007804B	mands-MS-T61007804B
MS-T61004934P-WHITE-54	mands-T61004934P	mands-MS-T61004934P
MS-T61004930P-WHITE-48	mands-T61004930P	mands-MS-T61004930P
MS-T61005780S-WHITE-54	mands-T61005780S	mands-MS-T61005780S
MS-T61004287-WHITE-52	mands-T61004287	mands-MS-T61004287
MS-T61004101E-WHITE-52	mands-T61004101E	mands-MS-T61004101E
MS-T61004101E-WHITE-50	mands-T61004101E	mands-MS-T61004101E
MS-T61004934P-WHITE-40	mands-T61004934P	mands-MS-T61004934P
MS-T61004933P-WHITE-50	mands-T61004933P	mands-MS-T61004933P
MS-T61004933P-WHITE-54	mands-T61004933P	mands-MS-T61004933P
MS-T61004101E-WHITE-44	mands-T61004101E	mands-MS-T61004101E
MS-T61004930P-WHITE-42	mands-T61004930P	mands-MS-T61004930P
MS-T61004934P-WHITE-44	mands-T61004934P	mands-MS-T61004934P
MS-T61004101E-WHITE-46	mands-T61004101E	mands-MS-T61004101E
MS-T61004934P-WHITE-46	mands-T61004934P	mands-MS-T61004934P
MS-T61005022L-ROSEQUARTZ-46	mands-T61005022L	mands-MS-T61005022L
MS-T61007804B-OATMEAL-34	mands-T61007804B	mands-MS-T61007804B
MS-T61005022L-WHITE-42	mands-T61005022L	mands-MS-T61005022L
MS-T61004930P-WHITE-54	mands-T61004930P	mands-MS-T61004930P
MS-T61004101T-ROSEQUARTZ-48	mands-T61004101T	mands-MS-T61004101T
MS-T61004101T-ROSEQUARTZ-40	mands-T61004101T	mands-MS-T61004101T
MS-T61004287-WHITE-44	mands-T61004287	mands-MS-T61004287
MS-T61005022L-WHITE-40	mands-T61005022L	mands-MS-T61005022L
MS-T61004101T-ROSEQUARTZ-42	mands-T61004101T	mands-MS-T61004101T
MS-T61005022L-WHITE-48	mands-T61005022L	mands-MS-T61005022L
MS-T61004933P-WHITE-46	mands-T61004933P	mands-MS-T61004933P
MS-T61004930P-WHITE-50	mands-T61004930P	mands-MS-T61004930P
MS-T61004287-WHITE-56	mands-T61004287	mands-MS-T61004287
MS-T61004101E-WHITE-42	mands-T61004101E	mands-MS-T61004101E
MS-T61004933P-WHITE-52	mands-T61004933P_MS-T61004933P-WHITE-52	mands-MS-T61004933P
MS-T61004287-WHITE-40	mands-T61004287	mands-MS-T61004287
MS-T61004101T-ROSEQUARTZ-46	mands-T61004101T	mands-MS-T61004101T
MS-T61004101T-ROSEQUARTZ-52	mands-T61004101T	mands-MS-T61004101T
MS-T61004934P-WHITE-50	mands-T61004934P	mands-MS-T61004934P
MS-T61004934P-WHITE-56	mands-T61004934P	mands-MS-T61004934P
MS-T61004287-WHITE-48	mands-T61004287	mands-MS-T61004287
MS-T61004930P-WHITE-46	mands-T61004930P	mands-MS-T61004930P
MS-T61004936P-WHITE-42	mands-T61004936P	mands-MS-T61004936P
MS-T61005022L-WHITE-44	mands-T61005022L	mands-MS-T61005022L
MS-T61004287-WHITE-50	mands-T61004287	mands-MS-T61004287
MS-T61004287-WHITE-46	mands-T61004287	mands-MS-T61004287
MS-T61005022L-WHITE-50	mands-T61005022L	mands-MS-T61005022L
MS-T61004287-WHITE-42	mands-T61004287	mands-MS-T61004287
MS-T61004101E-WHITE-48	mands-T61004101E	mands-MS-T61004101E
MS-T61005104T-OATMEALMIX-36	mands-T61005104T	mands-MS-T61005104T
MS-T32006822-OPAL-50	mands-T32006822	mands-MS-T32006822
MS-T61005104T-OATMEALMIX-44	mands-T61005104T	mands-MS-T61005104T
MS-T61005022L-WHITE-56	mands-T61005022L	mands-MS-T61005022L
MS-T61005104T-OATMEALMIX-48	mands-T61005104T	mands-MS-T61005104T
MS-T32006822-OPAL-42	mands-T32006822	mands-MS-T32006822
MS-T32006822-OPAL-54	mands-T32006822	mands-MS-T32006822
MS-T32006822-OPAL-56	mands-T32006822	mands-MS-T32006822
MS-T32006822-OPAL-48	mands-T32006822	mands-MS-T32006822
MS-T32006822-OPAL-52	mands-T32006822	mands-MS-T32006822
MS-T32006822-OPAL-44	mands-T32006822	mands-MS-T32006822
MS-T61005022L-WHITE-54	mands-T61005022L	mands-MS-T61005022L
MS-T61006203J-WHITE-34	mands-T61006203J	mands-MS-T61006203J
MS-T32006822-OPAL-46	mands-T32006822	mands-MS-T32006822
MS-T61005104T-OATMEALMIX-40	mands-T61005104T	mands-MS-T61005104T
MS-T61006203J-WHITE-36	mands-T61006203J	mands-MS-T61006203J
MS-T81006860A-PRALINE-50	mands-T81006860A	mands-MS-T81006860A
MS-T61004001T-GREYMIX-46	mands-T61004001T	mands-MS-T61004001T
MS-T61005185T-WHITE-44	mands-T61005185T	mands-MS-T61005185T
MS-T61005022L-PRALINE-52	mands-T61005022L	mands-MS-T61005022L
MS-T61006230J-WHITE-48	mands-T61006230J	mands-MS-T61006230J
MS-T61004305T-GREYMARL-44	mands-T61004305T	mands-MS-T61004305T
MS-T61004954B-PRALINE-46	mands-T61004954B	mands-MS-T61004954B
MS-T61005022L-PRALINE-46	mands-T61005022L	mands-MS-T61005022L
MS-T61004000L-GREYMIX-42	mands-T61004000L	mands-MS-T61004000L
MS-T61004954B-PRALINE-56	mands-T61004954B	mands-MS-T61004954B
MS-T61005022L-PRALINE-44	mands-T61005022L	mands-MS-T61005022L
MS-T61004000L-GREYMIX-48	mands-T61004000L	mands-MS-T61004000L
MS-T61004000O-GREYMIX-44	mands-T61004000O	mands-MS-T61004000O
MS-T61004000L-GREYMIX-50	mands-T61004000L	mands-MS-T61004000L
MS-T32006811B-OPAL-44	mands-T32006811B	mands-MS-T32006811B
MS-T61006230J-WHITE-34	mands-T61006230J	mands-MS-T61006230J
MS-T61005104T-GREYMIX-36	mands-T61005104T	mands-MS-T61005104T
MS-T61005104T-GREYMIX-44	mands-T61005104T	mands-MS-T61005104T
MS-T61004008I-GREYMIX-50	mands-T61004008I	mands-MS-T61004008I
MS-T61004008I-GREYMIX-46	mands-T61004008I	mands-MS-T61004008I
MS-T61005022L-PRALINE-42	mands-T61005022L	mands-MS-T61005022L
MS-T61004954B-PRALINE-44	mands-T61004954B	mands-MS-T61004954B
MS-T81006860L-PRALINE-40	mands-T81006860L	mands-MS-T81006860L
MS-T61004000O-GREYMIX-40	mands-T61004000O	mands-MS-T61004000O
MS-T81006860A-PRALINE-52	mands-T81006860A	mands-MS-T81006860A
MS-T61004954B-PRALINE-50	mands-T61004954B	mands-MS-T61004954B
MS-T61005110L-OPALINEMIX-40	mands-T61005110L	mands-MS-T61005110L
MS-T61005110L-GREYMIX-36	mands-T61005110L	mands-MS-T61005110L
MS-T81006860L-PRALINE-50	mands-T81006860L	mands-MS-T81006860L
MS-T32006811B-OPAL-36	mands-T32006811B	mands-MS-T32006811B
MS-T61005110L-OPALINEMIX-44	mands-T61005110L	mands-MS-T61005110L
MS-T61004000L-GREYMIX-40	mands-T61004000L	mands-MS-T61004000L
MS-T61006230J-WHITE-40	mands-T61006230J	mands-MS-T61006230J
MS-T61004000L-GREYMIX-56	mands-T61004000L	mands-MS-T61004000L
MS-T61004001T-GREYMIX-42	mands-T61004001T	mands-MS-T61004001T
MS-T61004008I-GREYMIX-54	mands-T61004008I	mands-MS-T61004008I
MS-T61004000L-GREYMIX-46	mands-T61004000L	mands-MS-T61004000L
MS-T61004305T-GREYMARL-34	mands-T61004305T	mands-MS-T61004305T
MS-T61004714F-OPALINEMIX-42	mands-T61004714F	mands-MS-T61004714F
MS-T81006860A-PRALINE-40	mands-T81006860A	mands-MS-T81006860A
MS-T61004714F-OPALINEMIX-50	mands-T61004714F	mands-MS-T61004714F
MS-T61004008I-GREYMIX-48	mands-T61004008I	mands-MS-T61004008I
MS-T61005022L-PRALINE-40	mands-T61005022L	mands-MS-T61005022L
MS-T61004954B-PRALINE-40	mands-T61004954B	mands-MS-T61004954B
MS-T61005185T-WHITE-52	mands-T61005185T	mands-MS-T61005185T
MS-T61004954B-PRALINE-42	mands-T61004954B	mands-MS-T61004954B
MS-T61004007I-BROWNMIX-44	mands-T61004007I	mands-MS-T61004007I
MS-T61005110L-OPALINEMIX-36	mands-T61005110L	mands-MS-T61005110L
MS-T61005185T-WHITE-50	mands-T61005185T	mands-MS-T61005185T
MS-T61005185T-WHITE-40	mands-T61005185T	mands-MS-T61005185T
MS-T61005022L-PRALINE-54	mands-T61005022L	mands-MS-T61005022L
MS-T61004714F-OPALINEMIX-40	mands-T61004714F	mands-MS-T61004714F
MS-T61004008I-GREYMIX-40	mands-T61004008I	mands-MS-T61004008I
MS-T61005110L-GREYMIX-40	mands-T61005110L	mands-MS-T61005110L
MS-T61005185T-WHITE-54	mands-T61005185T	mands-MS-T61005185T
MS-T61004305T-GREYMARL-36	mands-T61004305T	mands-MS-T61004305T
MS-T61004954B-PRALINE-48	mands-T61004954B	mands-MS-T61004954B
MS-T61004714F-OPALINEMIX-48	mands-T61004714F	mands-MS-T61004714F
MS-T61005185T-WHITE-42	mands-T61005185T	mands-MS-T61005185T
MS-T61004000L-GREYMIX-44	mands-T61004000L	mands-MS-T61004000L
MS-T61004001T-GREYMIX-50	mands-T61004001T	mands-MS-T61004001T
MS-T61004001T-GREYMIX-52	mands-T61004001T	mands-MS-T61004001T
MS-T61006230J-WHITE-44	mands-T61006230J	mands-MS-T61006230J
MS-T61005110L-GREYMIX-44	mands-T61005110L	mands-MS-T61005110L
MS-T61005022L-PRALINE-50	mands-T61005022L	mands-MS-T61005022L
MS-T61005185T-WHITE-48	mands-T61005185T	mands-MS-T61005185T
MS-T81006860L-PRALINE-48	mands-T81006860L	mands-MS-T81006860L
MS-T61004000L-GREYMIX-54	mands-T61004000L	mands-MS-T61004000L
MS-T61004954B-PRALINE-52	mands-T61004954B_MS-T61004954B-PRALINE-52	mands-MS-T61004954B
MS-T61005185T-WHITE-46	mands-T61005185T	mands-MS-T61005185T
MS-T61004007I-BROWNMIX-36	mands-T61004007I	mands-MS-T61004007I
MS-T61005110L-OPALINEMIX-48	mands-T61005110L	mands-MS-T61005110L
MS-T61004007I-BROWNMIX-40	mands-T61004007I	mands-MS-T61004007I
MS-T61004714F-OPALINEMIX-52	mands-T61004714F_MS-T61004714F-OPALINEMIX-52	mands-MS-T61004714F
MS-T61005104T-GREYMIX-48	mands-T61005104T	mands-MS-T61005104T
MS-T61006203J-WHITE-40	mands-T61006203J	mands-MS-T61006203J
MS-T81006860L-PRALINE-44	mands-T81006860L	mands-MS-T81006860L
MS-T32006811B-OPAL-40	mands-T32006811B	mands-MS-T32006811B
MS-T61005022L-PRALINE-56	mands-T61005022L	mands-MS-T61005022L
MS-T61004000O-GREYMIX-48	mands-T61004000O	mands-MS-T61004000O
MS-T61004007I-BROWNMIX-34	mands-T61004007I	mands-MS-T61004007I
MS-T61004954B-PRALINE-54	mands-T61004954B	mands-MS-T61004954B
MS-T32006811B-OPAL-34	mands-T32006811B	mands-MS-T32006811B
MS-T61006230J-WHITE-36	mands-T61006230J	mands-MS-T61006230J
MS-T61004008I-GREYMIX-42	mands-T61004008I	mands-MS-T61004008I
MS-T61005104T-GREYMIX-40	mands-T61005104T	mands-MS-T61005104T
MS-T61004001T-GREYMIX-40	mands-T61004001T	mands-MS-T61004001T
MS-T61004008I-GREYMIX-44	mands-T61004008I	mands-MS-T61004008I
MS-T32006811B-OPAL-48	mands-T32006811B	mands-MS-T32006811B
MS-T61005022L-PRALINE-48	mands-T61005022L	mands-MS-T61005022L
MS-T81007812T-RED-40	mands-T81007812T	mands-MS-T81007812T
MS-T81006860L-PRALINE-52	mands-T81006860L	mands-MS-T81006860L
MS-T61004714F-OPALINEMIX-44	mands-T61004714F	mands-MS-T61004714F
MS-T81006860L-PRALINE-42	mands-T81006860L	mands-MS-T81006860L
MS-T61004001T-GREYMIX-44	mands-T61004001T	mands-MS-T61004001T
MS-T61004001T-GREYMIX-48	mands-T61004001T	mands-MS-T61004001T
MS-T81007812T-RED-50	mands-T81007812T	mands-MS-T81007812T
MS-T61004714F-OPALINEMIX-46	mands-T61004714F	mands-MS-T61004714F
MS-T61006907H-NAVYMIX-34	mands-T61006907H	mands-MS-T61006907H
MS-T61005101T-SOFTBLUE-40	mands-T61005101T	mands-MS-T61005101T
MS-T61006232L-HOTPINK-34	mands-T61006232L	mands-MS-T61006232L
MS-T81008901J-PINKSORBET-40	mands-T81008901J	mands-MS-T81008901J
MS-T61004001I-POWDERPINK-34	mands-T61004001I	mands-MS-T61004001I
MS-T61005022L-DUSKYPINK-44	mands-T61005022L	mands-MS-T61005022L
MS-T61005101T-SOFTBLUE-48	mands-T61005101T	mands-MS-T61005101T
MS-T61004601T-BLACK-42	mands-T61004601T	mands-MS-T61004601T
MS-T81006849J-PINKMIX-48	mands-T81006849J	mands-MS-T81006849J
MS-T61004954B-BLACK-50	mands-T61004954B	mands-MS-T61004954B
MS-T61008800T-BLUEMIX-54	mands-T61008800T	mands-MS-T61008800T
MS-T81008901T-PINKSORBET-46	mands-T81008901T	mands-MS-T81008901T
MS-T61008800T-BLUEMIX-42	mands-T61008800T	mands-MS-T61008800T
MS-T61004714F-BLACK-46	mands-T61004714F	mands-MS-T61004714F
MS-T61005101T-SOFTBLUE-54	mands-T61005101T	mands-MS-T61005101T
MS-T61004300T-SOFTBLUE-44	mands-T61004300T	mands-MS-T61004300T
MS-T81005076U-MEDIUMBROWN-46	mands-T81005076U	mands-MS-T81005076U
MS-T81005076J-MEDIUMBROWN-50	mands-T81005076J	mands-MS-T81005076J
MS-T61005022L-DUSKYPINK-50	mands-T61005022L_MS-T61005022L-DUSKYPINK-50	mands-MS-T61005022L
MS-T81008901J-PINKSORBET-50	mands-T81008901J	mands-MS-T81008901J
MS-T81006849V-PINKMIX-42	mands-T81006849V	mands-MS-T81006849V
MS-T61005022L-DUSKYPINK-48	mands-T61005022L_MS-T61005022L-DUSKYPINK-48	mands-MS-T61005022L
MS-T81005076J-MEDIUMBROWN-48	mands-T81005076J	mands-MS-T81005076J
MS-T61008800T-BLUEMIX-44	mands-T61008800T	mands-MS-T61008800T
MS-T81006849V-PINKMIX-44	mands-T81006849V	mands-MS-T81006849V
MS-T61004601T-BLACK-44	mands-T61004601T	mands-MS-T61004601T
MS-T61005185T-DUSKYPINK-48	mands-T61005185T	mands-MS-T61005185T
MS-T81005076U-MEDIUMBROWN-42	mands-T81005076U	mands-MS-T81005076U
MS-T61004000O-OPALINEMIX-44	mands-T61004000O	mands-MS-T61004000O
MS-T81000025A-TAWNY-50	mands-T81000025A	mands-MS-T81000025A
MS-T81006849J-PINKMIX-52	mands-T81006849J	mands-MS-T81006849J
MS-T61005185T-DUSKYPINK-44	mands-T61005185T	mands-MS-T61005185T
MS-T81000025A-TAWNY-44	mands-T81000025A_MS-T81000025A-TAWNY-44	mands-MS-T81000025A
MS-T61004601T-BLACK-46	mands-T61004601T	mands-MS-T61004601T
MS-T61005185T-DUSKYPINK-54	mands-T61005185T	mands-MS-T61005185T
MS-T61004714F-OPALINEMIX-54	mands-T61004714F	mands-MS-T61004714F
MS-T61004112E-ROSEQUARTZ-56	mands-T61004112E	mands-MS-T61004112E
MS-T61005022L-DUSKYPINK-56	mands-T61005022L_MS-T61005022L-DUSKYPINK-56	mands-MS-T61005022L
MS-T61005002B-BROWNHAZE-36	mands-T61005002B	mands-MS-T61005002B
MS-T61005022L-DUSKYPINK-52	mands-T61005022L_MS-T61005022L-DUSKYPINK-52	mands-MS-T61005022L
MS-T61006907H-NAVYMIX-36	mands-T61006907H	mands-MS-T61006907H
MS-T61005185T-DUSKYPINK-46	mands-T61005185T	mands-MS-T61005185T
MS-T81000025A-TAWNY-42	mands-T81000025A	mands-MS-T81000025A
MS-T61005002B-BROWNHAZE-34	mands-T61005002B	mands-MS-T61005002B
MS-T81006849J-PINKMIX-50	mands-T81006849J	mands-MS-T81006849J
MS-T61004112E-ROSEQUARTZ-40	mands-T61004112E	mands-MS-T61004112E
MS-T61004601T-BLACK-40	mands-T61004601T	mands-MS-T61004601T
MS-T61004000O-OPALINEMIX-48	mands-T61004000O	mands-MS-T61004000O
MS-T61005101T-SOFTBLUE-50	mands-T61005101T	mands-MS-T61005101T
MS-T61005185T-DUSKYPINK-40	mands-T61005185T	mands-MS-T61005185T
MS-T61005101T-SOFTBLUE-42	mands-T61005101T	mands-MS-T61005101T
MS-T61008800T-BLUEMIX-48	mands-T61008800T	mands-MS-T61008800T
MS-T61005101T-SOFTBLUE-46	mands-T61005101T	mands-MS-T61005101T
MS-T61005022L-DUSKYPINK-46	mands-T61005022L	mands-MS-T61005022L
MS-T61004001I-POWDERPINK-44	mands-T61004001I	mands-MS-T61004001I
MS-T81006849V-PINKMIX-46	mands-T81006849V	mands-MS-T81006849V
MS-T61005002B-BROWNHAZE-40	mands-T61005002B	mands-MS-T61005002B
MS-T61004601T-BLACK-48	mands-T61004601T	mands-MS-T61004601T
MS-T61005022L-DUSKYPINK-54	mands-T61005022L_MS-T61005022L-DUSKYPINK-54	mands-MS-T61005022L
MS-T61008800T-BLUEMIX-46	mands-T61008800T	mands-MS-T61008800T
MS-T81005076J-MEDIUMBROWN-42	mands-T81005076J	mands-MS-T81005076J
MS-T61004954B-BLACK-54	mands-T61004954B	mands-MS-T61004954B
MS-T81005076U-MEDIUMBROWN-48	mands-T81005076U	mands-MS-T81005076U
MS-T61004300T-SOFTBLUE-40	mands-T61004300T	mands-MS-T61004300T
MS-T81005076J-MEDIUMBROWN-46	mands-T81005076J	mands-MS-T81005076J
MS-T61005002B-BROWNHAZE-44	mands-T61005002B	mands-MS-T61005002B
MS-T61004601T-BLACK-50	mands-T61004601T	mands-MS-T61004601T
MS-T81000025A-TAWNY-48	mands-T81000025A	mands-MS-T81000025A
MS-T61004001I-POWDERPINK-36	mands-T61004001I	mands-MS-T61004001I
MS-T61004954B-BLACK-42	mands-T61004954B	mands-MS-T61004954B
MS-T81005076J-MEDIUMBROWN-44	mands-T81005076J	mands-MS-T81005076J
MS-T61004954B-BLACK-44	mands-T61004954B	mands-MS-T61004954B
MS-T61005022L-DUSKYPINK-42	mands-T61005022L_MS-T61005022L-DUSKYPINK-42	mands-MS-T61005022L
MS-T61005185T-DUSKYPINK-42	mands-T61005185T	mands-MS-T61005185T
MS-T61004954B-BLACK-40	mands-T61004954B	mands-MS-T61004954B
MS-T61005101T-SOFTBLUE-44	mands-T61005101T	mands-MS-T61005101T
MS-T61004001I-POWDERPINK-40	mands-T61004001I	mands-MS-T61004001I
MS-T81008901T-PINKSORBET-48	mands-T81008901T	mands-MS-T81008901T
MS-T61005185T-DUSKYPINK-52	mands-T61005185T	mands-MS-T61005185T
MS-T61004714F-BLACK-44	mands-T61004714F	mands-MS-T61004714F
MS-T61004714F-OPALINEMIX-56	mands-T61004714F	mands-MS-T61004714F
MS-T81000025A-TAWNY-52	mands-T81000025A	mands-MS-T81000025A
MS-T81008901J-PINKSORBET-44	mands-T81008901J	mands-MS-T81008901J
MS-T81005076J-MEDIUMBROWN-40	mands-T81005076J	mands-MS-T81005076J
MS-T61004954B-BLACK-52	mands-T61004954B_MS-T61004954B-BLACK-52	mands-MS-T61004954B
MS-T61005022L-DUSKYPINK-40	mands-T61005022L	mands-MS-T61005022L
MS-T61004954B-BLACK-48	mands-T61004954B	mands-MS-T61004954B
MS-T61005185T-DUSKYPINK-50	mands-T61005185T	mands-MS-T61005185T
MS-T81008901T-PINKSORBET-44	mands-T81008901T	mands-MS-T81008901T
MS-T61008800T-BLUEMIX-40	mands-T61008800T	mands-MS-T61008800T
MS-T81006849V-PINKMIX-48	mands-T81006849V	mands-MS-T81006849V
MS-T81000025A-TAWNY-46	mands-T81000025A	mands-MS-T81000025A
MS-T81006849V-PINKMIX-52	mands-T81006849V	mands-MS-T81006849V
MS-T61004954B-BLACK-46	mands-T61004954B	mands-MS-T61004954B
MS-T81005065S-AIRFORCEBLUE-42	mands-T81005065S	mands-MS-T81005065S
MS-T61004714F-BLACK-40	mands-T61004714F	mands-MS-T61004714F
MS-T61004954B-BLACK-56	mands-T61004954B	mands-MS-T61004954B
MS-T61004101E-BLACK-52	mands-T61004101E_MS-T61004101E-BLACK-52	mands-MS-T61004101E
MS-T61004101E-BLACK-46	mands-T61004101E	mands-MS-T61004101E
MS-T61008800T-BLACK-48	mands-T61008800T	mands-MS-T61008800T
MS-T61005022L-BLACK-54	mands-T61005022L	mands-MS-T61005022L
MS-T61005022L-BLACK-56	mands-T61005022L	mands-MS-T61005022L
MS-T61008800T-BLACK-50	mands-T61008800T	mands-MS-T61008800T
MS-T61004101E-BLACK-42	mands-T61004101E	mands-MS-T61004101E
MS-T61008800T-BLACK-52	mands-T61008800T	mands-MS-T61008800T
MS-T61008800T-BLACK-42	mands-T61008800T	mands-MS-T61008800T
MS-T61004101E-BLACK-40	mands-T61004101E	mands-MS-T61004101E
MS-T61005022L-BLACK-46	mands-T61005022L	mands-MS-T61005022L
MS-T81005068J-BLACK-44	mands-T81005068J	mands-MS-T81005068J
MS-T61008800T-BLACK-46	mands-T61008800T	mands-MS-T61008800T
MS-T61004714F-BLACK-56	mands-T61004714F	mands-MS-T61004714F
MS-T61008800T-BLACK-44	mands-T61008800T	mands-MS-T61008800T
MS-T61004714F-BLACK-52	mands-T61004714F_MS-T61004714F-BLACK-52	mands-MS-T61004714F
MS-T61004714F-BLACK-50	mands-T61004714F	mands-MS-T61004714F
MS-T61004101E-BLACK-50	mands-T61004101E	mands-MS-T61004101E
MS-T61004101E-BLACK-48	mands-T61004101E	mands-MS-T61004101E
MS-T61005022L-BLACK-48	mands-T61005022L	mands-MS-T61005022L
MS-T61004101E-BLACK-44	mands-T61004101E	mands-MS-T61004101E
MS-T61005022L-BLACK-42	mands-T61005022L	mands-MS-T61005022L
MS-T61004714F-BLACK-48	mands-T61004714F	mands-MS-T61004714F
MS-T61008800T-BLACK-40	mands-T61008800T	mands-MS-T61008800T
MS-T81005068J-BLACK-52	mands-T81005068J	mands-MS-T81005068J
MS-T61008800T-BLACK-54	mands-T61008800T	mands-MS-T61008800T
MS-T61004714F-BLACK-54	mands-T61004714F	mands-MS-T61004714F
MS-T61005022L-BLACK-44	mands-T61005022L	mands-MS-T61005022L
MS-T61005022L-BLACK-50	mands-T61005022L	mands-MS-T61005022L
MS-T61005022L-BLACK-40	mands-T61005022L	mands-MS-T61005022L
MS-T61005022L-BLACK-52	mands-T61005022L_MS-T61005022L-BLACK-52	mands-MS-T61005022L
MS-T61004004I-LILAC-36	mands-T61004004I	mands-MS-T61004004I
MS-T61004100I-BLACKMIX-40	mands-T61004100I	mands-MS-T61004100I
MS-T61004306T-BLACK-36	mands-T61004306T	mands-MS-T61004306T
MS-T61004100F-BLACKMIX-44	mands-T61004100F	mands-MS-T61004100F
MS-T61004100I-BLACKMIX-52	mands-T61004100I	mands-MS-T61004100I
MS-T61004100G-BLACKMIX-42	mands-T61004100G	mands-MS-T61004100G
MS-T61004100F-BLACKMIX-52	mands-T61004100F	mands-MS-T61004100F
MS-T61004101T-BLACK-48	mands-T61004101T	mands-MS-T61004101T
MS-T61004100G-BLACKMIX-40	mands-T61004100G	mands-MS-T61004100G
MS-T61004100I-BLACKMIX-48	mands-T61004100I	mands-MS-T61004100I
MS-T61004306T-BLACK-40	mands-T61004306T	mands-MS-T61004306T
MS-T61004100F-BLACKMIX-46	mands-T61004100F	mands-MS-T61004100F
MS-T81006851A-BLACK-42	mands-T81006851A	mands-MS-T81006851A
MS-T61004002I-LIGHTCREAM-36	mands-T61004002I	mands-MS-T61004002I
MS-T61006974T-BLACK-40	mands-T61006974T	mands-MS-T61006974T
MS-T61004100I-BLACKMIX-42	mands-T61004100I	mands-MS-T61004100I
MS-T61004101T-BLACK-46	mands-T61004101T	mands-MS-T61004101T
MS-T61004100F-BLACKMIX-50	mands-T61004100F	mands-MS-T61004100F
MS-T61004002I-LIGHTCREAM-40	mands-T61004002I	mands-MS-T61004002I
MS-T61004100I-BLACKMIX-46	mands-T61004100I	mands-MS-T61004100I
MS-T61004100G-BLACKMIX-46	mands-T61004100G	mands-MS-T61004100G
MS-T61004100I-BLACKMIX-50	mands-T61004100I	mands-MS-T61004100I
MS-T61004004I-LILAC-40	mands-T61004004I	mands-MS-T61004004I
MS-T61004101T-BLACK-40	mands-T61004101T	mands-MS-T61004101T
MS-T81006851A-BLACK-46	mands-T81006851A	mands-MS-T81006851A
MS-T61005185T-BLACK-40	mands-T61005185T	mands-MS-T61005185T
MS-T61007802B-BLACKMIX-40	mands-T61007802B	mands-MS-T61007802B
MS-T61004100G-BLACKMIX-44	mands-T61004100G	mands-MS-T61004100G
MS-T61004100I-BLACKMIX-44	mands-T61004100I	mands-MS-T61004100I
MS-T61004301T-SOFTPINK-40	mands-T61004301T	mands-MS-T61004301T
MS-T61004100F-BLACKMIX-42	mands-T61004100F	mands-MS-T61004100F
MS-T61004100F-BLACKMIX-40	mands-T61004100F	mands-MS-T61004100F
MS-T61004101T-BLACK-42	mands-T61004101T	mands-MS-T61004101T
MS-T81006849L-PINKMIX-34	mands-T81006849L	mands-MS-T81006849L
MS-T81008925T-LIGHTAPPLE-46	mands-T81008925T	mands-MS-T81008925T
MS-T14006822S-MULTI-40	mands-T14006822S	mands-MS-T14006822S
MS-T32004536-WHITE-36	mands-T32004536	mands-MS-T32004536
MS-T61004969F-BLACK-42	mands-T61004969F	mands-MS-T61004969F
MS-T61005390S-ROSEQUARTZ-52	mands-T61005390S_MS-T61005390S-ROSEQUARTZ-52	mands-MS-T61005390S
MS-T61004883G-BLACK-42	mands-T61004883G	mands-MS-T61004883G
MS-T61005186N-SOFTBLUE-48	mands-T61005186N	mands-MS-T61005186N
MS-T61004054B-BLACK-36	mands-T61004054B	mands-MS-T61004054B
MS-T61004054B-ROSEQUARTZ-48	mands-T61004054B	mands-MS-T61004054B
MS-T61005186N-SOFTBLUE-54	mands-T61005186N	mands-MS-T61005186N
MS-T61006102X-ORANGEMIX-48	mands-T61006102X	mands-MS-T61006102X
MS-T61004883G-BLACK-44	mands-T61004883G	mands-MS-T61004883G
MS-T61004054T-BLACK-38	mands-T61004054T	mands-MS-T61004054T
MS-T14006822S-MULTI-44	mands-T14006822S	mands-MS-T14006822S
MS-T61004054B-OPALINE-44	mands-T61004054B	mands-MS-T61004054B
MS-T32004536-OATMEALMIX-38	mands-T32004536	mands-MS-T32004536
MS-T32004536-OATMEALMIX-36	mands-T32004536	mands-MS-T32004536
MS-T61005184B-WHITEMIX-42	mands-T61005184B	mands-MS-T61005184B
MS-T61004883G-BLACK-46	mands-T61004883G	mands-MS-T61004883G
MS-T14002562F-TEALMIX-40	mands-T14002562F	mands-MS-T14002562F
